id,Booking_status,Probability
48251,0,0.11529005
48252,0,0.32842994
48253,0,0.47667307
48254,0,0.052489936
48255,0,0.039627425
48256,0,0.014326152
48257,1,0.7931246
48258,0,0.3204811
48259,1,0.5475295
48260,1,0.564616
48261,0,0.21722956
48262,0,0.16805896
48263,0,0.19377029
48264,1,0.52972406
48265,1,0.684332
48266,0,0.10632795
48267,0,0.054048877
48268,0,0.19417842
48269,0,0.00012684368
48270,1,0.7299234
48271,0,0.08734552
48272,1,0.5233567
48273,1,0.52165776
48274,0,0.19881868
48275,0,0.24572934
48276,0,0.007962537
48277,1,0.693278
48278,0,0.051163662
48279,0,0.045800153
48280,0,0.26862562
48281,0,0.17112957
48282,0,0.37383893
48283,1,0.9299478
48284,0,0.4551548
48285,0,0.19303009
48286,0,0.4385743
48287,0,0.17987108
48288,0,0.11870517
48289,0,0.1737019
48290,0,0.07230413
48291,1,0.5173664
48292,0,0.062433954
48293,0,0.2853466
48294,1,0.62619746
48295,0,0.43132073
48296,0,0.4447559
48297,0,0.23391013
48298,0,1.5918796e-09
48299,1,0.7870774
48300,0,0.004090064
48301,1,0.52651155
48302,0,0.034795444
48303,0,0.0015245911
48304,1,0.6325483
48305,0,0.31928757
48306,1,0.6498423
48307,1,0.73527604
48308,1,0.8459036
48309,0,0.13832326
48310,0,0.45963725
48311,1,0.5777691
48312,0,0.011999338
48313,0,0.08383106
48314,0,0.45861545
48315,1,0.77317053
48316,0,0.050194845
48317,1,0.8440415
48318,0,0.024541916
48319,1,0.8571323
48320,1,0.5942228
48321,0,0.029055504
48322,1,0.75872153
48323,0,0.24729878
48324,0,0.14970227
48325,1,0.61617786
48326,1,0.7981721
48327,1,0.5126383
48328,0,0.20749371
48329,0,0.44912118
48330,1,0.6964731
48331,0,0.05634281
48332,1,0.6813346
48333,1,0.7776798
48334,0,0.025177501
48335,0,0.19088632
48336,0,0.23490441
48337,0,0.36731264
48338,1,0.5008317
48339,0,0.041846167
48340,1,0.75792116
48341,0,0.26569894
48342,0,0.20641342
48343,0,0.25124153
48344,1,0.5356441
48345,0,0.11698251
48346,0,0.003127681
48347,0,0.09113233
48348,0,0.3194533
48349,1,0.6007475
48350,0,0.44791722
48351,1,0.93645006
48352,0,0.016421953
48353,1,0.5695805
48354,1,0.6994915
48355,0,0.4963158
48356,0,3.4176217e-06
48357,0,0.2656223
48358,1,0.6947922
48359,1,0.6604785
48360,0,0.44569144
48361,1,0.6449229
48362,0,0.2742979
48363,1,0.70020115
48364,0,0.14201717
48365,1,0.6191685
48366,0,0.08447446
48367,1,0.626647
48368,1,0.62446016
48369,0,0.4507417
48370,1,0.8080263
48371,1,0.7900061
48372,0,0.4774088
48373,1,0.64395815
48374,1,0.8116111
48375,0,0.43943012
48376,0,0.03965776
48377,1,0.6543941
48378,1,0.6842143
48379,0,0.0039876755
48380,0,0.025567852
48381,0,0.010416597
48382,1,0.84507006
48383,0,0.026502252
48384,0,0.06825356
48385,0,0.095237486
48386,0,0.0048510646
48387,0,0.012526133
48388,0,0.3264156
48389,0,0.00073110824
48390,0,0.22385192
48391,1,0.9070169
48392,1,0.53359884
48393,1,0.5327442
48394,0,0.060734876
48395,1,0.9032029
48396,0,0.06464756
48397,0,0.19942123
48398,1,0.5136128
48399,0,0.32956788
48400,0,0.20614932
48401,0,0.32863814
48402,0,0.3280359
48403,1,0.58093446
48404,0,0.008814058
48405,0,0.34679547
48406,0,0.1379347
48407,0,0.019242743
48408,0,0.24213564
48409,1,0.8338304
48410,1,0.57425606
48411,0,0.3225493
48412,0,0.38765597
48413,1,0.8369929
48414,0,0.029171932
48415,0,0.49080318
48416,1,0.877487
48417,0,0.001730905
48418,0,0.04502414
48419,0,0.08292091
48420,0,0.31988817
48421,0,0.037592724
48422,0,0.35474268
48423,0,0.31406224
48424,1,0.6963339
48425,0,0.4919596
48426,1,0.72806144
48427,1,0.88273674
48428,0,0.43970037
48429,0,0.12809715
48430,0,0.03228539
48431,0,0.21037954
48432,1,0.84799165
48433,0,0.1225464
48434,1,0.904721
48435,0,0.16885024
48436,1,0.8741924
48437,0,0.2244571
48438,0,0.24747144
48439,1,0.58830845
48440,1,0.5854612
48441,0,0.09412135
48442,0,0.4774082
48443,0,0.063809514
48444,1,0.5311295
48445,0,0.2441111
48446,1,0.62578356
48447,1,0.8388658
48448,0,0.313979
48449,1,0.50758564
48450,0,0.2346761
48451,1,0.60901576
48452,1,0.76150084
48453,1,0.6343259
48454,0,0.010237783
48455,0,0.08350764
48456,0,0.48289233
48457,0,0.33549523
48458,1,0.5028499
48459,0,0.25424644
48460,1,0.6385865
48461,1,0.7899828
48462,1,0.90079194
48463,0,0.4754962
48464,0,0.30828524
48465,1,0.65397245
48466,1,0.88809
48467,1,0.7221854
48468,1,0.6318166
48469,1,0.87313634
48470,0,0.19171472
48471,1,0.6971099
48472,1,0.5636717
48473,0,0.090535976
48474,0,0.19459836
48475,0,0.06795951
48476,1,0.6498046
48477,0,0.41535887
48478,0,0.1701636
48479,0,0.46936935
48480,0,0.00015363227
48481,0,0.41259304
48482,0,0.31905916
48483,0,0.2800244
48484,1,0.7640943
48485,0,0.00044479824
48486,0,0.41663414
48487,1,0.85954136
48488,1,0.8666754
48489,0,0.40808418
48490,0,0.15112445
48491,0,0.2790428
48492,0,0.29223204
48493,1,0.675623
48494,1,0.63510823
48495,1,0.6149372
48496,0,0.18416142
48497,0,0.28547373
48498,1,0.7111444
48499,0,0.22890788
48500,0,0.17302309
48501,0,0.010112516
48502,0,0.33524743
48503,0,0.30087999
48504,0,0.29458207
48505,1,0.76131725
48506,1,0.614109
48507,0,0.18233868
48508,0,0.44164512
48509,0,0.1919445
48510,0,0.00095295
48511,1,0.86061
48512,0,0.0055103535
48513,0,0.0018382357
48514,1,0.8096063
48515,1,0.51960784
48516,0,0.32185727
48517,0,0.06579207
48518,0,0.41468188
48519,0,0.0038071733
48520,1,0.8085113
48521,1,0.53318673
48522,0,0.3075216
48523,0,0.29810634
48524,0,0.3691718
48525,0,0.09706018
48526,0,0.4816586
48527,1,0.7091862
48528,1,0.719646
48529,0,0.09599557
48530,0,0.003835199
48531,0,0.22176698
48532,0,0.15219043
48533,0,0.3551575
48534,0,0.07395929
48535,0,0.22412552
48536,1,0.7809706
48537,1,0.52304316
48538,0,0.3710738
48539,0,0.34830993
48540,1,0.5932479
48541,1,0.7734567
48542,1,0.845516
48543,0,0.24840479
48544,0,0.09961404
48545,0,0.26120377
48546,0,0.41621614
48547,0,0.16486637
48548,0,0.2629587
48549,1,0.6692243
48550,1,0.53369397
48551,0,0.22000754
48552,0,0.10944144
48553,0,0.1036694
48554,0,0.23625231
48555,0,0.44642833
48556,0,0.016784215
48557,1,0.79256284
48558,1,0.7337092
48559,0,0.18943934
48560,0,0.12974778
48561,1,0.5092887
48562,0,0.18013757
48563,1,0.7241804
48564,1,0.554449
48565,0,0.026232297
48566,1,0.63732165
48567,1,0.75921947
48568,0,0.454334
48569,1,0.7852677
48570,1,0.76643986
48571,0,0.47403938
48572,1,0.6014906
48573,0,0.14617789
48574,1,0.7393063
48575,0,0.037339244
48576,0,3.7744816e-05
48577,1,0.78678715
48578,0,0.026983486
48579,0,1.2267914e-09
48580,0,0.032827694
48581,1,0.9024202
48582,1,0.7476613
48583,1,0.51400715
48584,1,0.60678124
48585,1,0.7041584
48586,0,0.19119075
48587,0,7.426796e-06
48588,0,0.1396887
48589,0,0.010132813
48590,0,0.04947241
48591,0,0.48048282
48592,0,0.1471006
48593,0,0.19261046
48594,0,0.0025355709
48595,1,0.7106559
48596,0,0.01897825
48597,1,0.80646074
48598,1,0.819146
48599,0,0.40890765
48600,1,0.6477884
48601,1,0.58432084
48602,0,4.1866053e-07
48603,1,0.7928635
48604,0,0.14811495
48605,0,0.29049262
48606,0,0.25960362
48607,0,0.015202152
48608,0,0.11616045
48609,1,0.8078131
48610,0,0.021709163
48611,0,0.10419593
48612,0,0.07572361
48613,0,1.3753062e-06
48614,0,0.1836558
48615,1,0.6340958
48616,1,0.88227135
48617,0,0.35386655
48618,1,0.82922626
48619,0,0.3331281
48620,0,0.29490843
48621,1,0.823286
48622,0,0.4372779
48623,1,0.73628885
48624,0,0.25514552
48625,0,0.045080885
48626,0,0.39859176
48627,1,0.9703902
48628,0,0.014226825
48629,0,0.35291874
48630,0,0.08828697
48631,1,0.7365297
48632,0,0.26487643
48633,0,0.120803446
48634,0,0.053702712
48635,0,0.18017511
48636,1,0.6790584
48637,0,0.3509068
48638,0,0.24022868
48639,0,0.29993376
48640,0,0.020236958
48641,1,0.75182956
48642,0,2.8387834e-05
48643,1,0.77180535
48644,0,0.35869113
48645,1,0.59957325
48646,1,0.5443848
48647,0,0.36233398
48648,0,0.2796435
48649,0,0.29180688
48650,0,0.0060952967
48651,0,0.0069023184
48652,1,0.8590118
48653,1,0.76894087
48654,0,0.1011735
48655,0,0.18080668
48656,0,0.37380025
48657,0,4.975204e-07
48658,0,0.106973484
48659,1,0.83360225
48660,0,0.46410993
48661,0,0.47782934
48662,1,0.72366554
48663,0,0.3636883
48664,0,0.3229575
48665,0,0.095881954
48666,0,1.2725619e-14
48667,0,0.33768013
48668,0,0.3513261
48669,0,0.23945443
48670,0,0.027058668
48671,0,0.12267806
48672,0,0.099730425
48673,0,0.34017715
48674,1,0.85939175
48675,1,0.7120101
48676,0,0.06157329
48677,1,0.6618488
48678,1,0.64177907
48679,0,0.019406186
48680,0,0.04072461
48681,1,0.9597296
48682,1,0.570558
48683,1,0.761913
48684,1,0.80268836
48685,0,0.17116739
48686,0,0.4471831
48687,1,0.78592587
48688,1,0.5113325
48689,1,0.56045204
48690,0,0.0630265
48691,0,0.37265933
48692,0,0.27080134
48693,0,0.039341234
48694,0,0.3238127
48695,1,0.7199987
48696,0,0.09967033
48697,0,0.34643745
48698,0,0.21986432
48699,0,0.37193695
48700,1,0.790496
48701,0,0.24739218
48702,1,0.79427147
48703,0,0.24310558
48704,0,0.31317624
48705,1,0.52063423
48706,0,0.1852649
48707,0,0.17892934
48708,0,0.012642152
48709,0,0.39459714
48710,0,0.17869583
48711,0,0.0024567996
48712,1,0.901559
48713,0,0.038740348
48714,0,0.22901954
48715,0,0.09071758
48716,1,0.53116924
48717,0,0.42990777
48718,1,0.7514
48719,1,0.57447183
48720,0,0.12336246
48721,0,0.24469824
48722,1,0.6300055
48723,1,0.8306368
48724,1,0.6112372
48725,0,0.19461711
48726,0,0.00071788026
48727,0,0.14869674
48728,0,0.20537299
48729,0,0.36489624
48730,1,0.82943004
48731,0,0.06417458
48732,1,0.6613655
48733,1,0.7187942
48734,0,0.027565835
48735,0,0.08735596
48736,0,0.0005035949
48737,1,0.556482
48738,0,0.35087582
48739,0,0.00786356
48740,1,0.7306599
48741,0,0.19579847
48742,1,0.56302
48743,0,0.2693996
48744,0,0.13639499
48745,0,0.2652892
48746,1,0.5637537
48747,1,0.5295388
48748,0,0.10067877
48749,1,0.6494217
48750,0,0.3944801
48751,0,0.11572405
48752,1,0.62227726
48753,0,0.49030256
48754,1,0.65257883
48755,1,0.86559284
48756,0,0.07376989
48757,0,0.21510173
48758,1,0.76183474
48759,1,0.75942916
48760,0,0.29151672
48761,0,0.35411698
48762,0,0.07649896
48763,0,0.060440082
48764,0,0.19954756
48765,0,7.478751e-06
48766,0,0.3349469
48767,0,0.40008786
48768,0,0.31268597
48769,1,0.70829433
48770,0,0.37683755
48771,1,0.647379
48772,1,0.78850573
48773,0,0.06747224
48774,0,0.058504608
48775,1,0.62419456
48776,0,0.038005818
48777,0,0.41809273
48778,0,0.005224818
48779,1,0.72987354
48780,0,0.2647841
48781,0,0.14459468
48782,1,0.5692404
48783,0,0.07025001
48784,1,0.6518796
48785,0,0.14787059
48786,1,0.5281238
48787,0,0.059089616
48788,0,0.17324974
48789,0,0.39234117
48790,0,0.13888836
48791,1,0.74895674
48792,0,0.07462797
48793,0,0.030363282
48794,0,0.29571924
48795,0,0.26178488
48796,0,0.22082326
48797,0,0.17238942
48798,1,0.8592058
48799,0,0.07625307
48800,0,0.40813127
48801,1,0.78892124
48802,1,0.8919872
48803,1,0.90814173
48804,0,0.33125842
48805,1,0.8168393
48806,0,0.015121551
48807,0,0.2809019
48808,0,0.36293095
48809,0,0.24735683
48810,0,0.26879105
48811,0,0.12186208
48812,0,0.0038319395
48813,1,0.8331466
48814,1,0.71645474
48815,0,0.0669799
48816,0,0.1597206
48817,0,0.32789055
48818,0,0.025268426
48819,0,0.39027953
48820,0,0.15402661
48821,0,0.029431332
48822,0,0.44404665
48823,0,0.14843318
48824,0,0.42225558
48825,0,0.0033183137
48826,0,3.232451e-15
48827,0,0.49280033
48828,0,0.033096004
48829,1,0.810216
48830,0,0.3911256
48831,0,0.45899874
48832,0,0.11099496
48833,0,0.0044597634
48834,1,0.7641647
48835,1,0.7852982
48836,1,0.6113825
48837,0,0.02616189
48838,0,0.33580524
48839,0,0.10435421
48840,1,0.5869083
48841,1,0.84296286
48842,1,0.71852726
48843,0,0.073779486
48844,1,0.60292894
48845,1,0.62831444
48846,1,0.9727777
48847,0,0.24698533
48848,1,0.7154004
48849,1,0.7513999
48850,0,0.26995072
48851,0,0.2950723
48852,0,0.14634869
48853,1,0.73897785
48854,0,0.032995883
48855,0,0.10342734
48856,0,0.3925324
48857,0,5.4397715e-06
48858,1,0.5726904
48859,0,0.31028378
48860,0,0.11559578
48861,1,0.70047456
48862,0,0.32114488
48863,1,0.7460829
48864,1,0.52846754
48865,0,0.2865388
48866,0,0.01435054
48867,1,0.74327594
48868,0,0.34165415
48869,0,0.19447504
48870,0,0.08116173
48871,0,0.43436652
48872,1,0.811643
48873,0,0.070586376
48874,0,0.06399198
48875,1,0.6885855
48876,0,0.112452574
48877,1,0.79607475
48878,0,0.19171615
48879,0,0.055918142
48880,1,0.9228088
48881,0,0.03793742
48882,0,0.052750893
48883,0,0.28253612
48884,1,0.5734166
48885,0,0.042934883
48886,1,0.5723113
48887,0,0.032993164
48888,1,0.8699334
48889,0,0.17046161
48890,0,0.13825005
48891,0,0.10486948
48892,1,0.74368376
48893,0,0.25756422
48894,0,0.07798097
48895,0,0.47943142
48896,0,0.35874665
48897,0,0.35891744
48898,1,0.749969
48899,1,0.5913889
48900,0,0.0052449508
48901,0,0.38061953
48902,1,0.8567596
48903,0,0.09037286
48904,0,0.27121902
48905,0,0.22825085
48906,1,0.6160849
48907,0,0.40203455
48908,0,0.06933365
48909,0,0.15817542
48910,1,0.70322865
48911,0,0.30109116
48912,1,0.8152243
48913,1,0.5895567
48914,1,0.75525254
48915,1,0.92454815
48916,0,0.4873949
48917,0,0.19021636
48918,0,0.07707863
48919,0,0.41662514
48920,1,0.71794015
48921,0,0.13411087
48922,0,6.604365e-05
48923,0,0.0006791749
48924,0,3.5998817e-06
48925,1,0.6971222
48926,0,0.09726632
48927,0,0.07464188
48928,0,0.19981575
48929,0,0.39372185
48930,0,0.030606374
48931,0,0.29839167
48932,0,0.051746882
48933,0,0.09105318
48934,1,0.6124843
48935,0,0.20950994
48936,1,0.8313554
48937,0,0.15374255
48938,1,0.6826063
48939,0,0.012280451
48940,0,0.07827139
48941,1,0.66449386
48942,1,0.67268616
48943,0,0.4045448
48944,1,0.65979457
48945,1,0.507974
48946,0,0.27498648
48947,1,0.7944954
48948,0,0.2081423
48949,0,0.10397697
48950,0,0.40366688
48951,0,0.077749155
48952,0,0.08036141
48953,0,0.06831097
48954,0,0.27826554
48955,0,0.03228728
48956,1,0.7673203
48957,0,0.017656766
48958,1,0.54062283
48959,1,0.69801164
48960,1,0.7026505
48961,0,0.21071374
48962,0,0.074960664
48963,0,0.1965645
48964,1,0.745194
48965,0,0.33337906
48966,0,0.12975085
48967,1,0.79496425
48968,1,0.65058756
48969,1,0.53715724
48970,0,0.31223416
48971,1,0.61809516
48972,0,0.024665238
48973,0,0.45161998
48974,0,0.009118525
48975,1,0.88644665
48976,0,0.036734894
48977,1,0.60376257
48978,0,0.08327022
48979,0,0.25360692
48980,0,0.4578249
48981,1,0.59761304
48982,0,0.052676186
48983,0,0.03266078
48984,1,0.6752121
48985,0,0.06515365
48986,0,0.22356975
48987,0,0.114573255
48988,0,0.029657308
48989,0,0.22466849
48990,0,0.222116
48991,0,0.46574974
48992,0,0.36991355
48993,1,0.5952579
48994,0,0.078103326
48995,0,0.06673266
48996,0,0.3642384
48997,1,0.8393482
48998,1,0.82120293
48999,0,0.04219046
49000,0,0.40272003
49001,1,0.56636626
49002,1,0.8614535
49003,1,0.7497134
49004,1,0.8644705
49005,0,0.28479385
49006,0,5.5573533e-08
49007,0,0.15317765
49008,1,0.7017785
49009,0,0.06773211
49010,0,0.345824
49011,0,0.34931168
49012,0,0.05081105
49013,0,0.46384257
49014,0,0.04086002
49015,0,0.2778438
49016,0,0.1415222
49017,0,0.0083586555
49018,0,0.27385828
49019,0,0.17569703
49020,0,0.36291343
49021,1,0.50216913
49022,0,0.11972549
49023,1,0.74483025
49024,1,0.9261242
49025,0,0.40000844
49026,0,0.40028304
49027,0,0.22984718
49028,0,0.29896444
49029,0,0.041581646
49030,0,0.13356818
49031,0,0.493487
49032,1,0.7264022
49033,0,0.2763898
49034,0,0.38638195
49035,0,0.00015614799
49036,1,0.6273355
49037,0,0.11838166
49038,0,0.4913047
49039,0,0.47390082
49040,0,0.018937973
49041,1,0.8648374
49042,0,0.02162526
49043,1,0.68335795
49044,0,0.24486439
49045,1,0.8714409
49046,1,0.88669854
49047,1,0.8595212
49048,0,0.24879363
49049,0,0.022195207
49050,0,0.07788722
49051,0,0.44214898
49052,0,0.14824785
49053,1,0.7229152
49054,1,0.6900064
49055,0,0.26524448
49056,0,0.00443855
49057,1,0.7809274
49058,0,0.031736042
49059,1,0.7560102
49060,1,0.6476979
49061,0,0.43336615
49062,0,0.14602916
49063,1,0.56089145
49064,0,0.49860433
49065,0,0.1978403
49066,0,0.0010953388
49067,1,0.5179009
49068,0,0.31238624
49069,1,0.5558787
49070,0,0.0057713008
49071,1,0.8992279
49072,0,0.15441243
49073,1,0.57053125
49074,1,0.73812073
49075,0,0.18987414
49076,0,0.34396937
49077,1,0.7179298
49078,0,0.34537476
49079,0,0.040539037
49080,0,0.109386034
49081,1,0.709789
49082,0,0.20330068
49083,1,0.81989616
49084,1,0.6731676
49085,0,0.07256749
49086,0,0.00037450864
49087,1,0.9548554
49088,0,0.48145774
49089,1,0.75280684
49090,1,0.8267956
49091,0,0.20650198
49092,0,0.020742202
49093,0,0.27644646
49094,0,0.4575281
49095,0,0.017171597
49096,1,0.898707
49097,1,0.6990265
49098,0,0.14395848
49099,0,0.09223602
49100,0,0.3197763
49101,1,0.59178394
49102,0,0.003958659
49103,1,0.6453088
49104,1,0.7418787
49105,1,0.81285745
49106,1,0.5902701
49107,0,0.07973722
49108,1,0.6924809
49109,0,0.19775914
49110,0,0.42170614
49111,0,0.1337737
49112,0,0.14762235
49113,0,0.19435434
49114,0,0.041132066
49115,1,0.72704124
49116,1,0.71089894
49117,0,0.34305593
49118,0,0.24910417
49119,0,0.28393963
49120,0,0.06698624
49121,0,0.15866967
49122,0,0.31907594
49123,0,0.039268862
49124,0,0.047311403
49125,0,0.49975887
49126,1,0.5823488
49127,0,0.21368344
49128,0,0.07126391
49129,0,0.06449368
49130,0,0.065289654
49131,1,0.9653639
49132,0,0.4284111
49133,1,0.6511502
49134,1,0.6587698
49135,0,0.24874316
49136,1,0.8325578
49137,1,0.8920267
49138,1,0.5292039
49139,0,0.033591576
49140,1,0.63215137
49141,1,0.79210424
49142,1,0.6424263
49143,0,0.11089133
49144,0,0.09271143
49145,0,0.051924743
49146,1,0.8074528
49147,0,0.36695853
49148,1,0.6125548
49149,0,0.1186306
49150,0,0.09274334
49151,0,0.04387538
49152,1,0.7389643
49153,1,0.81199306
49154,0,0.14079419
49155,0,0.034601185
49156,0,0.0021319392
49157,0,0.15011127
49158,0,0.00930362
49159,1,0.5654381
49160,1,0.8355995
49161,0,0.22467548
49162,0,0.32441103
49163,0,0.056155123
49164,0,0.043850183
49165,0,0.43250608
49166,0,0.033940636
49167,1,0.81715566
49168,0,0.34544238
49169,1,0.6205034
49170,0,0.4317038
49171,0,4.598996e-05
49172,0,0.3494533
49173,0,0.068185546
49174,0,4.0173866e-17
49175,0,0.10206769
49176,1,0.677682
49177,0,0.18086381
49178,1,0.62574595
49179,0,0.11895749
49180,1,0.5546094
49181,0,0.008514796
49182,0,0.21344711
49183,1,0.8126258
49184,1,0.51668584
49185,1,0.6341858
49186,0,0.051933393
49187,1,0.7394807
49188,1,0.8446562
49189,1,0.81576467
49190,0,0.41584015
49191,0,0.0012696318
49192,0,0.18003944
49193,0,0.03480038
49194,1,0.74720913
49195,0,0.29248574
49196,1,0.82857114
49197,0,0.35322797
49198,1,0.77167696
49199,0,0.42640048
49200,0,0.09986571
49201,1,0.6513586
49202,0,0.08331924
49203,1,0.53567296
49204,1,0.8691822
49205,0,0.26693362
49206,1,0.7375002
49207,0,0.16764054
49208,1,0.5381642
49209,0,0.00039853458
49210,0,0.0151589075
49211,1,0.81400895
49212,0,0.4550813
49213,0,0.2842089
49214,0,0.096034184
49215,1,0.72219205
49216,0,0.042553157
49217,0,0.07390898
49218,0,0.40715918
49219,1,0.7796441
49220,1,0.7232391
49221,0,0.14774609
49222,0,0.13820237
49223,0,0.07870185
49224,0,0.18229881
49225,0,0.4181617
49226,0,0.29190788
49227,1,0.6725056
49228,1,0.90331554
49229,0,0.22431509
49230,0,0.07619246
49231,1,0.5407246
49232,1,0.76550174
49233,0,0.076238595
49234,1,0.76689357
49235,0,0.28092393
49236,0,0.46924552
49237,1,0.55415016
49238,0,0.3610959
49239,0,0.06312645
49240,1,0.8401286
49241,1,0.8318068
49242,0,0.0028774494
49243,0,0.1649026
49244,1,0.62681216
49245,0,0.4515314
49246,1,0.62351763
49247,1,0.5983739
49248,1,0.50486135
49249,0,0.40066665
49250,0,0.072864205
49251,1,0.9242035
49252,1,0.7950349
49253,0,0.3732837
49254,0,0.07557789
49255,0,0.10389788
49256,1,0.5856655
49257,1,0.64547515
49258,1,0.8795727
49259,1,0.7974495
49260,0,0.17597762
49261,0,0.2939344
49262,1,0.8198289
49263,1,0.7470656
49264,0,0.26093873
49265,0,0.45979246
49266,0,0.30606407
49267,0,0.0953346
49268,0,0.0378162
49269,0,1.0208693e-08
49270,1,0.5859592
49271,0,0.24326912
49272,1,0.82629836
49273,1,0.6577939
49274,1,0.8284823
49275,0,0.20616733
49276,1,0.8189504
49277,1,0.5501154
49278,0,0.17828755
49279,1,0.51764554
49280,0,0.028011054
49281,0,0.022876646
49282,0,0.23303239
49283,1,0.6636567
49284,0,0.4937829
49285,1,0.84250927
49286,1,0.5606284
49287,1,0.70484656
49288,0,0.12832473
49289,0,5.0648243e-05
49290,0,0.14646602
49291,0,0.31468925
49292,0,0.13351816
49293,1,0.85479033
49294,1,0.86717564
49295,0,0.21654123
49296,0,0.424434
49297,1,0.6690175
49298,0,0.35955507
49299,0,0.3395691
49300,1,0.79383415
49301,0,0.08874975
49302,0,0.3395691
49303,1,0.81679124
49304,0,0.0133308545
49305,0,0.42493612
49306,0,0.05155165
49307,0,0.294962
49308,0,0.40248376
49309,1,0.6540596
49310,0,0.048003975
49311,0,0.16910835
49312,1,0.58482677
49313,0,0.23773472
49314,1,0.7429184
49315,0,0.3208116
49316,0,0.47476572
49317,0,0.34194842
49318,0,0.10169835
49319,0,0.12716888
49320,1,0.6372466
49321,0,0.38325652
49322,0,0.03195116
49323,1,0.8247998
49324,0,0.07331714
49325,0,0.3488841
49326,1,0.75011766
49327,0,0.1251853
49328,0,0.33532467
49329,0,8.563249e-05
49330,1,0.91719174
49331,0,0.3959141
49332,1,0.7889416
49333,1,0.5997395
49334,0,0.017940693
49335,1,0.5926483
49336,0,0.068517044
49337,0,0.10132213
49338,1,0.7340639
49339,0,0.012347446
49340,0,0.031830672
49341,0,0.17732316
49342,1,0.796599
49343,0,0.41145903
49344,0,0.011433554
49345,0,0.17226985
49346,0,0.10087716
49347,0,0.041151423
49348,1,0.52180874
49349,0,0.02478303
49350,1,0.87240154
49351,0,0.27394265
49352,0,0.07147673
49353,1,0.90079683
49354,0,0.00045350875
49355,1,0.7061452
49356,0,0.14450951
49357,0,0.0065067075
49358,0,0.45724747
49359,1,0.8051961
49360,1,0.71181333
49361,0,0.25433013
49362,1,0.6377293
49363,0,0.05414033
49364,0,0.042711016
49365,0,3.8275914e-05
49366,0,1.0906271e-05
49367,1,0.5990607
49368,1,0.7057081
49369,0,0.3326589
49370,1,0.7959986
49371,0,0.285396
49372,1,0.5533751
49373,1,0.7820429
49374,0,0.45916992
49375,1,0.75350994
49376,0,0.022012576
49377,0,0.4419806
49378,0,0.040603697
49379,0,0.27915862
49380,1,0.610788
49381,0,0.22106506
49382,1,0.74992204
49383,1,0.8156761
49384,1,0.6342837
49385,0,0.20230025
49386,1,0.6092572
49387,1,0.5017123
49388,0,0.111983515
49389,0,0.07966552
49390,0,0.24179998
49391,0,0.16799381
49392,0,0.44718337
49393,0,0.38035753
49394,0,0.26383367
49395,1,0.91416454
49396,1,0.6177085
49397,1,0.79380083
49398,0,0.02123337
49399,0,0.16813976
49400,1,0.91456056
49401,0,0.024043418
49402,1,0.86025023
49403,1,0.82276404
49404,0,0.12952755
49405,0,0.25330546
49406,0,0.16134568
49407,0,0.20477246
49408,0,0.07261494
49409,1,0.7060366
49410,0,0.044319734
49411,0,0.018767828
49412,1,0.8943814
49413,1,0.5830405
49414,1,0.7526051
49415,1,0.8908937
49416,1,0.60613346
49417,0,0.45197305
49418,1,0.5626784
49419,0,0.06120139
49420,1,0.50307333
49421,0,0.008543373
49422,0,0.068544276
49423,0,0.15482731
49424,1,0.6453389
49425,0,0.25668496
49426,1,0.79132545
49427,0,0.15683803
49428,1,0.64562124
49429,0,0.28037778
49430,1,0.56237066
49431,1,0.5740254
49432,1,0.5585489
49433,0,0.40736622
49434,1,0.81446284
49435,1,0.6126106
49436,1,0.7083778
49437,0,0.27311933
49438,1,0.8431949
49439,0,0.0017986371
49440,1,0.95269746
49441,0,0.12276039
49442,1,0.6806163
49443,1,0.6739888
49444,1,0.62664574
49445,1,0.78330755
49446,1,0.7975674
49447,0,0.4626414
49448,0,0.4992804
49449,1,0.8773002
49450,0,0.17929831
49451,1,0.8424613
49452,1,0.91263664
49453,0,0.39378557
49454,0,0.10800632
49455,1,0.56475896
49456,0,0.027724551
49457,1,0.63731486
49458,0,0.021426229
49459,1,0.69740254
49460,1,0.69976324
49461,1,0.74808425
49462,0,0.23054181
49463,1,0.78136265
49464,0,0.16813351
49465,1,0.90231234
49466,0,0.20108376
49467,1,0.71581894
49468,0,0.17406365
49469,1,0.77740544
49470,0,0.26870105
49471,1,0.8779498
49472,0,0.38600507
49473,1,0.68211305
49474,0,0.032571666
49475,0,0.4265109
49476,1,0.75422364
49477,0,0.43036744
49478,0,0.27416015
49479,1,0.8560168
49480,0,0.41081482
49481,0,0.0064332183
49482,0,0.081405014
49483,0,0.41586524
49484,1,0.74557024
49485,1,0.58205694
49486,0,0.07816795
49487,1,0.5427301
49488,0,0.13046388
49489,0,0.03729971
49490,1,0.7521416
49491,1,0.5127821
49492,0,0.1191979
49493,1,0.5844693
49494,0,0.14072879
49495,0,4.8734983e-05
49496,0,1.0618595e-05
49497,0,0.07494365
49498,1,0.8786843
49499,0,0.3569405
49500,1,0.8346788
49501,0,0.10320474
49502,0,0.30674613
49503,0,0.12720138
49504,1,0.51025933
49505,0,0.098698
49506,0,0.18691018
49507,0,0.3695865
49508,1,0.56613666
49509,0,0.00402092
49510,0,0.024419637
49511,1,0.5447643
49512,0,0.02598528
49513,0,0.006263878
49514,1,0.7510918
49515,1,0.5067923
49516,1,0.7536807
